Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2004-04-27,2.3795,2.44,2.3395,2.4,2.4,179674000,AMZN
2004-04-28,2.381,2.4175,2.332,2.3485,2.3485,122552000,AMZN
2004-04-29,2.345,2.354,2.2755,2.3095,2.3095,180714000,AMZN
2004-04-30,2.303,2.3175,2.1655,2.18,2.18,196826000,AMZN
2004-05-03,2.174,2.2575,2.1705,2.2205,2.2205,138468000,AMZN
2004-05-04,2.2205,2.2285,2.185,2.1975,2.1975,145778000,AMZN
2004-05-05,2.199,2.2525,2.1975,2.213,2.213,97810000,AMZN
2004-05-06,2.1795,2.2125,2.1385,2.157,2.157,156368000,AMZN
2004-05-07,2.148,2.209,2.084,2.095,2.095,185852000,AMZN
2004-05-10,2.0615,2.1075,2.0285,2.063,2.063,204180000,AMZN
2004-05-11,2.096,2.152,2.095,2.135,2.135,151912000,AMZN
2004-05-12,2.117,2.1575,2.0625,2.151,2.151,149724000,AMZN
2004-05-13,2.123,2.2065,2.1125,2.1805,2.1805,165224000,AMZN
2004-05-14,2.185,2.196,2.138,2.1525,2.1525,102532000,AMZN
2004-05-17,2.112,2.1295,2.085,2.104,2.104,132514000,AMZN
2004-05-18,2.11,2.12,2.0915,2.0995,2.0995,112040000,AMZN
2004-05-19,2.119,2.1635,2.0735,2.0845,2.0845,147588000,AMZN
2004-05-20,2.0825,2.0985,2.04,2.049,2.049,118526000,AMZN
2004-05-21,2.0635,2.074,2.0275,2.0585,2.0585,105458000,AMZN
2004-05-24,2.0645,2.115,2.0585,2.0815,2.0815,101478000,AMZN
2004-05-25,2.0875,2.193,2.0695,2.181,2.181,144440000,AMZN
2004-05-26,2.193,2.25,2.1835,2.2345,2.2345,147952000,AMZN
2004-05-27,2.2635,2.3915,2.2425,2.381,2.381,283504000,AMZN
2004-05-28,2.3635,2.434,2.344,2.425,2.425,212582000,AMZN
2004-06-01,2.3935,2.5225,2.385,2.5115,2.5115,258806000,AMZN
2004-06-02,2.5245,2.5605,2.4885,2.5175,2.5175,249470000,AMZN
2004-06-03,2.4925,2.5175,2.466,2.47,2.47,166828000,AMZN
2004-06-04,2.5025,2.5755,2.5,2.5475,2.5475,251712000,AMZN
2004-06-07,2.5845,2.5995,2.5325,2.588,2.588,153760000,AMZN
2004-06-08,2.565,2.606,2.555,2.597,2.597,119894000,AMZN
2004-06-09,2.581,2.5915,2.5005,2.512,2.512,131588000,AMZN
2004-06-10,2.52,2.5235,2.463,2.497,2.497,144180000,AMZN
2004-06-14,2.467,2.4995,2.452,2.4625,2.4625,103618000,AMZN
2004-06-15,2.4855,2.53,2.4745,2.5055,2.5055,138250000,AMZN
2004-06-16,2.5045,2.5375,2.4955,2.5285,2.5285,81952000,AMZN
2004-06-17,2.5255,2.5455,2.4705,2.4885,2.4885,117510000,AMZN
2004-06-18,2.472,2.514,2.47,2.48,2.48,88334000,AMZN
2004-06-21,2.4725,2.515,2.4625,2.4885,2.4885,89806000,AMZN
2004-06-22,2.4835,2.4895,2.412,2.45,2.45,162410000,AMZN
2004-06-23,2.4385,2.55,2.4175,2.5405,2.5405,151894000,AMZN
2004-06-24,2.55,2.597,2.5345,2.551,2.551,135202000,AMZN
2004-06-25,2.5525,2.5965,2.5435,2.59,2.59,139962000,AMZN
2004-06-28,2.619,2.702,2.61,2.6695,2.6695,230078000,AMZN
2004-06-29,2.661,2.697,2.6325,2.6855,2.6855,171788000,AMZN
2004-06-30,2.6805,2.735,2.671,2.72,2.72,137982000,AMZN
2004-07-01,2.69,2.702,2.6025,2.628,2.628,144238000,AMZN
2004-07-02,2.631,2.662,2.5915,2.6295,2.6295,97248000,AMZN
2004-07-06,2.6275,2.63,2.5245,2.562,2.562,123138000,AMZN
2004-07-07,2.5395,2.6015,2.512,2.55,2.55,130312000,AMZN
2004-07-08,2.4255,2.4985,2.4235,2.475,2.475,200678000,AMZN
2004-07-09,2.4935,2.5,2.391,2.416,2.416,160670000,AMZN
2004-07-12,2.411,2.4675,2.4015,2.4525,2.4525,141338000,AMZN
2004-07-13,2.4555,2.499,2.4435,2.48,2.48,98176000,AMZN
2004-07-14,2.4475,2.52,2.4445,2.475,2.475,101312000,AMZN
2004-07-15,2.4755,2.4835,2.406,2.4335,2.4335,104882000,AMZN
2004-07-16,2.4495,2.453,2.339,2.355,2.355,185738000,AMZN
2004-07-19,2.363,2.363,2.2575,2.301,2.301,196942000,AMZN
2004-07-20,2.307,2.3925,2.306,2.3495,2.3495,152526000,AMZN
2004-07-21,2.366,2.38,2.226,2.238,2.238,186730000,AMZN
2004-07-22,2.1855,2.3035,2.182,2.291,2.291,327820000,AMZN
2004-07-23,2.1235,2.138,1.978,1.999,1.999,718544000,AMZN
2004-07-26,2.0115,2.012,1.9165,1.939,1.939,279448000,AMZN
2004-07-27,1.96,1.9955,1.94,1.9555,1.9555,210698000,AMZN
2004-07-28,1.9645,1.9785,1.869,1.8985,1.8985,203672000,AMZN
2004-07-29,1.9155,1.948,1.901,1.929,1.929,164000000,AMZN
2004-07-30,1.925,1.971,1.9115,1.946,1.946,120630000,AMZN
2004-08-02,1.9225,1.938,1.8905,1.915,1.915,118244000,AMZN
2004-08-03,1.916,1.954,1.8615,1.8805,1.8805,155712000,AMZN
2004-08-04,1.841,1.873,1.82,1.856,1.856,195312000,AMZN
2004-08-05,1.8705,1.874,1.769,1.7805,1.7805,168048000,AMZN
2004-08-06,1.7625,1.8335,1.7425,1.7745,1.7745,230262000,AMZN
2004-08-09,1.767,1.815,1.7425,1.766,1.766,183344000,AMZN
2004-08-10,1.7845,1.86,1.7775,1.855,1.855,201408000,AMZN
2004-08-11,1.82,1.845,1.78,1.828,1.828,188962000,AMZN
2004-08-12,1.8125,1.8675,1.8085,1.8145,1.8145,182362000,AMZN
2004-08-13,1.828,1.85,1.7935,1.8065,1.8065,99622000,AMZN
2004-08-16,1.807,1.92,1.799,1.8975,1.8975,163286000,AMZN
2004-08-17,1.9285,1.972,1.895,1.9115,1.9115,223260000,AMZN
2004-08-18,1.896,1.977,1.871,1.968,1.968,190996000,AMZN
2004-08-19,2.013,2.024,1.8175,1.9315,1.9315,253922000,AMZN
2004-08-20,1.923,1.9955,1.9055,1.9755,1.9755,135816000,AMZN
2004-08-23,1.9945,2.0,1.9555,1.9725,1.9725,110652000,AMZN
2004-08-24,1.986,1.9965,1.916,1.9525,1.9525,152808000,AMZN
2004-08-25,1.953,2.0245,1.908,2.015,2.015,145096000,AMZN
2004-08-26,2.009,2.0415,1.985,2.0095,2.0095,139434000,AMZN
2004-08-27,2.016,2.0195,1.98,1.995,1.995,84808000,AMZN
2004-08-30,1.994,1.9975,1.9125,1.9155,1.9155,154230000,AMZN
2004-08-31,1.919,1.9425,1.893,1.907,1.907,122864000,AMZN
2004-09-01,1.9115,1.9505,1.901,1.912,1.912,105050000,AMZN
2004-09-02,1.902,1.982,1.8955,1.959,1.959,114446000,AMZN
2004-09-03,1.9505,2.0005,1.932,1.937,1.937,104578000,AMZN
2004-09-07,1.9575,1.968,1.9055,1.9255,1.9255,116660000,AMZN
2004-09-08,1.9245,1.9405,1.8855,1.9005,1.9005,132226000,AMZN
2004-09-09,1.912,1.9155,1.868,1.9035,1.9035,139134000,AMZN
2004-09-10,1.9065,1.94,1.895,1.9285,1.9285,92690000,AMZN
2004-09-13,1.9565,2.002,1.941,2.0005,2.0005,161304000,AMZN
2004-09-14,2.01,2.1375,1.995,2.1335,2.1335,317442000,AMZN
2004-09-15,2.1025,2.159,2.0935,2.1105,2.1105,222716000,AMZN
2004-09-16,2.1195,2.214,2.1175,2.1285,2.1285,231932000,AMZN
2004-09-17,2.1425,2.163,2.1195,2.148,2.148,157684000,AMZN
2004-09-20,2.1355,2.1995,2.1305,2.1635,2.1635,184448000,AMZN
2004-09-21,2.1785,2.1885,2.1385,2.1645,2.1645,133910000,AMZN
2004-09-22,2.1575,2.162,2.0585,2.069,2.069,244336000,AMZN
2004-09-23,2.0665,2.11,2.0555,2.0915,2.0915,148220000,AMZN
2004-09-24,2.0905,2.0955,2.0425,2.047,2.047,124114000,AMZN
2004-09-27,2.0455,2.0505,1.9875,1.9965,1.9965,167948000,AMZN
2004-09-28,2.0075,2.0165,1.9485,1.9715,1.9715,238058000,AMZN
2004-09-29,1.9725,2.046,1.968,2.042,2.042,198376000,AMZN
2004-09-30,2.0275,2.064,2.0105,2.043,2.043,188266000,AMZN
2004-10-01,2.0645,2.065,2.0195,2.0235,2.0235,225378000,AMZN
2004-10-04,2.068,2.084,2.037,2.0505,2.0505,175852000,AMZN
2004-10-05,2.042,2.0625,2.0285,2.048,2.048,102680000,AMZN
2004-10-06,2.0365,2.0705,2.02,2.068,2.068,102562000,AMZN
2004-10-07,2.071,2.135,2.0425,2.0575,2.0575,187888000,AMZN
2004-10-08,2.047,2.0595,1.9815,2.0,2.0,170924000,AMZN
2004-10-11,1.9915,2.0375,1.9705,2.0075,2.0075,158566000,AMZN
2004-10-12,1.9775,2.029,1.9735,2.011,2.011,128420000,AMZN
2004-10-13,2.071,2.0775,1.9875,1.999,1.999,184404000,AMZN
2004-10-14,1.9725,1.9775,1.9365,1.955,1.955,180524000,AMZN
2004-10-15,1.9645,1.9835,1.894,1.9275,1.9275,164112000,AMZN
2004-10-18,1.9115,1.9735,1.8945,1.9635,1.9635,161864000,AMZN
2004-10-19,1.987,1.9925,1.9085,1.9165,1.9165,176052000,AMZN
2004-10-20,1.9055,1.9295,1.8895,1.9175,1.9175,135970000,AMZN
2004-10-21,1.965,2.0095,1.925,1.9735,1.9735,384342000,AMZN
2004-10-22,1.811,1.84,1.65,1.73,1.73,670886000,AMZN
2004-10-25,1.7,1.7205,1.686,1.6985,1.6985,210636000,AMZN
2004-10-26,1.7075,1.713,1.6755,1.6915,1.6915,194850000,AMZN
2004-10-27,1.6815,1.7315,1.681,1.7115,1.7115,181214000,AMZN
2004-10-28,1.712,1.7385,1.707,1.7225,1.7225,144412000,AMZN
2004-10-29,1.718,1.7225,1.7,1.7065,1.7065,129832000,AMZN
2004-11-01,1.711,1.7575,1.7075,1.755,1.755,123626000,AMZN
2004-11-02,1.7745,1.8245,1.757,1.812,1.812,226650000,AMZN
2004-11-03,1.859,1.881,1.778,1.796,1.796,204164000,AMZN
2004-11-04,1.785,1.8645,1.776,1.8455,1.8455,152006000,AMZN
2004-11-05,1.865,1.8695,1.801,1.828,1.828,147982000,AMZN
2004-11-08,1.8375,1.879,1.836,1.866,1.866,137730000,AMZN
2004-11-09,1.859,1.8905,1.835,1.87,1.87,129598000,AMZN
2004-11-10,1.9,1.942,1.8915,1.9045,1.9045,213104000,AMZN
2004-11-11,1.9045,1.95,1.882,1.9415,1.9415,136700000,AMZN
2004-11-12,1.9525,2.047,1.95,2.023,2.023,231920000,AMZN
2004-11-15,2.023,2.075,2.009,2.0445,2.0445,207324000,AMZN
2004-11-16,2.025,2.033,1.9875,2.0035,2.0035,128026000,AMZN
2004-11-17,2.02,2.0295,1.977,1.995,1.995,136872000,AMZN
2004-11-18,1.9865,2.048,1.9795,2.0185,2.0185,136136000,AMZN
2004-11-19,1.9575,1.972,1.9095,1.9275,1.9275,228550000,AMZN
2004-11-22,1.922,1.9265,1.879,1.9025,1.9025,177372000,AMZN
2004-11-23,1.909,1.984,1.9015,1.9155,1.9155,148112000,AMZN
2004-11-24,1.9435,1.958,1.905,1.9375,1.9375,118818000,AMZN
2004-11-26,1.9475,1.967,1.9445,1.9545,1.9545,46754000,AMZN
2004-11-29,1.98,1.981,1.8855,1.947,1.947,197482000,AMZN
2004-11-30,1.9485,1.99,1.9475,1.984,1.984,140572000,AMZN
2004-12-01,2.0,2.0,1.9625,1.999,1.999,155120000,AMZN
2004-12-02,1.982,2.037,1.964,2.0085,2.0085,132018000,AMZN
2004-12-03,2.018,2.023,1.977,2.0045,2.0045,164954000,AMZN
2004-12-06,1.9865,1.999,1.9575,1.9745,1.9745,121760000,AMZN
2004-12-07,1.9725,1.9875,1.9025,1.91,1.91,141868000,AMZN
2004-12-08,1.916,1.955,1.8995,1.936,1.936,128434000,AMZN
2004-12-09,1.92,1.9975,1.9085,1.991,1.991,148934000,AMZN
2004-12-10,1.977,2.005,1.95,1.9525,1.9525,110214000,AMZN
2004-12-13,1.9665,2.014,1.941,1.9915,1.9915,121042000,AMZN
2004-12-14,2.0075,2.0235,1.997,2.022,2.022,105030000,AMZN
2004-12-15,2.017,2.05,2.0105,2.05,2.05,133484000,AMZN
2004-12-16,2.043,2.05,1.9855,2.0025,2.0025,108298000,AMZN
2004-12-17,2.008,2.011,1.9935,2.0005,2.0005,109720000,AMZN
2004-12-20,1.9965,2.0245,1.9405,1.9475,1.9475,144314000,AMZN
2004-12-21,1.942,1.971,1.932,1.9695,1.9695,104588000,AMZN
2004-12-22,1.9305,1.9795,1.9275,1.976,1.976,105526000,AMZN
2004-12-23,1.967,1.976,1.946,1.9465,1.9465,64136000,AMZN
2004-12-27,1.976,2.1465,1.9735,2.1125,2.1125,445784000,AMZN
2004-12-28,2.195,2.256,2.175,2.2315,2.2315,504756000,AMZN
2004-12-29,2.2375,2.284,2.222,2.241,2.241,235184000,AMZN
2004-12-30,2.25,2.2765,2.2275,2.2485,2.2485,139318000,AMZN
2004-12-31,2.2565,2.2745,2.208,2.2145,2.2145,95814000,AMZN
2005-01-03,2.2475,2.272,2.2105,2.226,2.226,208930000,AMZN
2005-01-04,2.1335,2.163,2.075,2.107,2.107,388370000,AMZN
2005-01-05,2.0785,2.138,2.078,2.0885,2.0885,167084000,AMZN
2005-01-06,2.0905,2.1125,2.045,2.0525,2.0525,174018000,AMZN
2005-01-07,2.069,2.1345,2.058,2.116,2.116,196732000,AMZN
2005-01-10,2.097,2.148,2.0855,2.092,2.092,146958000,AMZN
2005-01-11,2.07,2.108,2.0505,2.082,2.082,158406000,AMZN
2005-01-12,2.0745,2.124,2.041,2.115,2.115,161446000,AMZN
2005-01-13,2.1225,2.229,2.117,2.13,2.13,347872000,AMZN
2005-01-14,2.145,2.233,2.118,2.2275,2.2275,250660000,AMZN
2005-01-18,2.2145,2.25,2.2075,2.229,2.229,142632000,AMZN
2005-01-19,2.2235,2.237,2.1715,2.198,2.198,147934000,AMZN
2005-01-20,2.0855,2.198,2.082,2.118,2.118,256612000,AMZN
2005-01-21,2.0995,2.1275,2.051,2.058,2.058,212054000,AMZN
2005-01-24,2.072,2.0975,2.0155,2.019,2.019,193918000,AMZN
2005-01-25,2.032,2.072,2.0225,2.047,2.047,180558000,AMZN
2005-01-26,2.059,2.09,2.013,2.067,2.067,154298000,AMZN
2005-01-27,2.0635,2.12,2.057,2.1155,2.1155,160768000,AMZN
2005-01-28,2.1045,2.15,2.0765,2.111,2.111,123048000,AMZN
2005-01-31,2.122,2.171,2.1215,2.161,2.161,126406000,AMZN
2005-02-01,2.15,2.1635,2.119,2.124,2.124,135230000,AMZN
2005-02-02,2.1525,2.177,2.043,2.094,2.094,526472000,AMZN
2005-02-03,1.745,1.7945,1.7265,1.7875,1.7875,1210372000,AMZN
2005-02-04,1.7825,1.799,1.7595,1.786,1.786,346094000,AMZN
2005-02-07,1.791,1.792,1.7775,1.7845,1.7845,142248000,AMZN
2005-02-08,1.777,1.826,1.7765,1.815,1.815,192050000,AMZN
2005-02-09,1.8225,1.84,1.7935,1.7945,1.7945,158776000,AMZN
2005-02-10,1.8035,1.8055,1.7765,1.789,1.789,159648000,AMZN
2005-02-11,1.7785,1.7975,1.75,1.789,1.789,156834000,AMZN
2005-02-14,1.7825,1.8315,1.775,1.8015,1.8015,139662000,AMZN
2005-02-15,1.8105,1.8225,1.7875,1.807,1.807,103554000,AMZN
2005-02-16,1.7965,1.8175,1.779,1.783,1.783,104596000,AMZN
2005-02-17,1.787,1.7925,1.7625,1.7845,1.7845,105962000,AMZN
2005-02-18,1.7805,1.7875,1.755,1.7655,1.7655,90594000,AMZN
2005-02-22,1.751,1.7695,1.7255,1.736,1.736,137114000,AMZN
2005-02-23,1.7475,1.7485,1.66,1.707,1.707,210008000,AMZN
2005-02-24,1.683,1.7425,1.683,1.7345,1.7345,167784000,AMZN
2005-02-25,1.736,1.7615,1.724,1.7495,1.7495,117646000,AMZN
2005-02-28,1.736,1.783,1.7335,1.759,1.759,168458000,AMZN
2005-03-01,1.753,1.7705,1.741,1.7695,1.7695,116380000,AMZN
2005-03-02,1.7695,1.7965,1.7535,1.775,1.775,97434000,AMZN
2005-03-03,1.775,1.798,1.77,1.7825,1.7825,100512000,AMZN
2005-03-04,1.792,1.8155,1.785,1.7925,1.7925,110914000,AMZN
2005-03-07,1.797,1.82,1.7905,1.816,1.816,71718000,AMZN
2005-03-08,1.8155,1.8215,1.7875,1.7915,1.7915,95858000,AMZN
2005-03-09,1.787,1.7965,1.745,1.77,1.77,148246000,AMZN
2005-03-10,1.7655,1.7855,1.7285,1.7455,1.7455,117446000,AMZN
2005-03-11,1.7405,1.7435,1.7025,1.7375,1.7375,160206000,AMZN
2005-03-14,1.7335,1.7375,1.7,1.73,1.73,108670000,AMZN
2005-03-15,1.729,1.7425,1.695,1.709,1.709,101412000,AMZN
2005-03-16,1.694,1.722,1.68,1.6935,1.6935,107400000,AMZN
2005-03-17,1.679,1.722,1.679,1.6985,1.6985,97160000,AMZN
2005-03-18,1.7075,1.714,1.6825,1.708,1.708,105894000,AMZN
2005-03-21,1.7105,1.7315,1.677,1.6835,1.6835,121688000,AMZN
2005-03-22,1.685,1.697,1.6535,1.6575,1.6575,109814000,AMZN
2005-03-23,1.6545,1.692,1.641,1.659,1.659,126474000,AMZN
2005-03-24,1.67,1.694,1.6435,1.644,1.644,106746000,AMZN
2005-03-28,1.655,1.6825,1.651,1.6695,1.6695,86532000,AMZN
2005-03-29,1.664,1.7075,1.6615,1.6715,1.6715,122746000,AMZN
2005-03-30,1.6795,1.726,1.6755,1.716,1.716,106996000,AMZN
2005-03-31,1.7245,1.7275,1.7,1.7135,1.7135,71086000,AMZN
2005-04-01,1.7315,1.7355,1.689,1.7005,1.7005,100368000,AMZN
2005-04-04,1.7,1.759,1.6905,1.75,1.75,146844000,AMZN
2005-04-05,1.7615,1.767,1.7495,1.764,1.764,98660000,AMZN
2005-04-06,1.755,1.76,1.731,1.741,1.741,105522000,AMZN
2005-04-07,1.734,1.746,1.725,1.745,1.745,76146000,AMZN
2005-04-08,1.7375,1.7465,1.7285,1.73,1.73,60260000,AMZN
2005-04-11,1.73,1.75,1.718,1.73,1.73,65062000,AMZN
2005-04-12,1.72,1.732,1.683,1.7315,1.7315,123944000,AMZN
2005-04-13,1.7175,1.7355,1.7075,1.715,1.715,82502000,AMZN
2005-04-14,1.713,1.725,1.694,1.6985,1.6985,83568000,AMZN
2005-04-15,1.698,1.7,1.651,1.651,1.651,119700000,AMZN
2005-04-18,1.645,1.679,1.642,1.65,1.65,138340000,AMZN
2005-04-19,1.659,1.6685,1.6005,1.639,1.639,132388000,AMZN
2005-04-20,1.655,1.688,1.645,1.6625,1.6625,184310000,AMZN
2005-04-21,1.675,1.6945,1.6445,1.6865,1.6865,153894000,AMZN
2005-04-22,1.6745,1.6815,1.6455,1.652,1.652,127840000,AMZN
2005-04-25,1.6565,1.6795,1.6525,1.6765,1.6765,84908000,AMZN
2005-04-26,1.6715,1.699,1.629,1.6355,1.6355,279386000,AMZN
2005-04-27,1.542,1.587,1.53,1.586,1.586,586258000,AMZN
2005-04-28,1.583,1.646,1.5815,1.626,1.626,289456000,AMZN
2005-04-29,1.643,1.6445,1.576,1.618,1.618,210470000,AMZN
2005-05-02,1.615,1.664,1.605,1.655,1.655,181960000,AMZN
2005-05-03,1.647,1.678,1.6445,1.6605,1.6605,135558000,AMZN
2005-05-04,1.6675,1.706,1.6635,1.698,1.698,155132000,AMZN
2005-05-05,1.698,1.709,1.6795,1.698,1.698,92338000,AMZN
2005-05-06,1.712,1.7345,1.707,1.726,1.726,134270000,AMZN
2005-05-09,1.72,1.74,1.7125,1.732,1.732,88632000,AMZN
2005-05-10,1.72,1.7235,1.701,1.7115,1.7115,109500000,AMZN
2005-05-11,1.715,1.7255,1.6825,1.691,1.691,120960000,AMZN
2005-05-12,1.685,1.706,1.6775,1.6925,1.6925,120100000,AMZN
2005-05-13,1.6995,1.7175,1.69,1.695,1.695,79836000,AMZN
2005-05-16,1.7015,1.7385,1.696,1.727,1.727,85614000,AMZN
2005-05-17,1.7225,1.741,1.7045,1.7365,1.7365,66314000,AMZN
2005-05-18,1.7405,1.7985,1.7365,1.7665,1.7665,191150000,AMZN
2005-05-19,1.7685,1.7955,1.7665,1.7795,1.7795,106870000,AMZN
2005-05-20,1.7725,1.78,1.748,1.775,1.775,100856000,AMZN
2005-05-23,1.7785,1.801,1.7695,1.784,1.784,114028000,AMZN
2005-05-24,1.774,1.7785,1.7565,1.777,1.777,118292000,AMZN
2005-05-25,1.7635,1.7725,1.7595,1.7625,1.7625,77458000,AMZN
2005-05-26,1.764,1.784,1.7585,1.7725,1.7725,95742000,AMZN
2005-05-27,1.761,1.7775,1.7575,1.775,1.775,65742000,AMZN
2005-05-31,1.768,1.802,1.7645,1.7755,1.7755,98604000,AMZN
2005-06-01,1.7785,1.8495,1.772,1.825,1.825,206404000,AMZN
2005-06-02,1.8165,1.8455,1.8105,1.8205,1.8205,95366000,AMZN
2005-06-03,1.823,1.825,1.766,1.7795,1.7795,96718000,AMZN
2005-06-06,1.777,1.801,1.774,1.7885,1.7885,77630000,AMZN
2005-06-07,1.7955,1.81,1.7645,1.7675,1.7675,97696000,AMZN
2005-06-08,1.77,1.774,1.74,1.7415,1.7415,106282000,AMZN
2005-06-09,1.7465,1.764,1.72,1.76,1.76,77450000,AMZN
2005-06-10,1.7625,1.7645,1.7235,1.7475,1.7475,69350000,AMZN
2005-06-13,1.7335,1.7705,1.7325,1.7435,1.7435,78240000,AMZN
2005-06-14,1.741,1.7585,1.7395,1.752,1.752,72688000,AMZN
2005-06-15,1.767,1.7705,1.726,1.762,1.762,103036000,AMZN
2005-06-16,1.76,1.7905,1.758,1.779,1.779,84110000,AMZN
2005-06-17,1.7945,1.8035,1.758,1.7655,1.7655,96522000,AMZN
2005-06-20,1.7525,1.7985,1.752,1.7845,1.7845,101946000,AMZN
2005-06-21,1.78,1.7905,1.764,1.769,1.769,89142000,AMZN
2005-06-22,1.775,1.7925,1.757,1.761,1.761,50146000,AMZN
2005-06-23,1.757,1.778,1.755,1.7715,1.7715,106044000,AMZN
2005-06-24,1.765,1.772,1.744,1.751,1.751,73510000,AMZN
2005-06-27,1.7455,1.7525,1.7085,1.725,1.725,91126000,AMZN
2005-06-28,1.73,1.7315,1.6795,1.6855,1.6855,140686000,AMZN
2005-06-29,1.685,1.7035,1.6635,1.6675,1.6675,96266000,AMZN
2005-06-30,1.6735,1.678,1.6465,1.6545,1.6545,114314000,AMZN
2005-07-01,1.662,1.6635,1.6395,1.6455,1.6455,58654000,AMZN
2005-07-05,1.675,1.724,1.6725,1.704,1.704,147676000,AMZN
2005-07-06,1.7005,1.72,1.693,1.703,1.703,87944000,AMZN
2005-07-07,1.69,1.7255,1.69,1.698,1.698,84858000,AMZN
2005-07-08,1.7055,1.7375,1.6925,1.737,1.737,85140000,AMZN
2005-07-11,1.736,1.784,1.73,1.7795,1.7795,103320000,AMZN
2005-07-12,1.7745,1.827,1.773,1.8155,1.8155,117544000,AMZN
2005-07-13,1.8135,1.8275,1.8095,1.8255,1.8255,64036000,AMZN
2005-07-14,1.8595,1.871,1.844,1.8595,1.8595,117266000,AMZN
2005-07-15,1.8675,1.875,1.8375,1.8575,1.8575,104180000,AMZN
2005-07-18,1.8475,1.8595,1.838,1.8595,1.8595,59466000,AMZN
2005-07-19,1.869,1.9085,1.8345,1.9085,1.9085,116812000,AMZN
2005-07-20,1.8745,1.9125,1.865,1.9085,1.9085,127368000,AMZN
2005-07-21,1.948,1.9875,1.888,1.8975,1.8975,221112000,AMZN
2005-07-22,1.8945,1.9115,1.862,1.8975,1.8975,117422000,AMZN
2005-07-25,1.9,1.952,1.8925,1.8975,1.8975,109400000,AMZN
2005-07-26,1.911,1.9375,1.886,1.887,1.887,295646000,AMZN
2005-07-27,2.1005,2.187,2.092,2.1825,2.1825,921512000,AMZN
2005-07-28,2.177,2.2905,2.1685,2.284,2.284,502830000,AMZN
2005-07-29,2.2655,2.2875,2.2305,2.2575,2.2575,209836000,AMZN
2005-08-01,2.244,2.2595,2.2175,2.2465,2.2465,142544000,AMZN
2005-08-02,2.245,2.3485,2.244,2.3255,2.3255,216728000,AMZN
2005-08-03,2.3005,2.309,2.292,2.3055,2.3055,96650000,AMZN
2005-08-04,2.2775,2.2885,2.271,2.273,2.273,99544000,AMZN
2005-08-05,2.2625,2.2855,2.2585,2.2635,2.2635,99030000,AMZN
2005-08-08,2.266,2.295,2.263,2.283,2.283,89098000,AMZN
2005-08-09,2.288,2.322,2.2875,2.2965,2.2965,91824000,AMZN
2005-08-10,2.2695,2.2785,2.2295,2.238,2.238,198424000,AMZN
2005-08-11,2.231,2.2605,2.225,2.2605,2.2605,116844000,AMZN
2005-08-12,2.2315,2.286,2.2025,2.21,2.21,129482000,AMZN
2005-08-15,2.1965,2.2675,2.194,2.252,2.252,110502000,AMZN
2005-08-16,2.245,2.247,2.21,2.2135,2.2135,72502000,AMZN
2005-08-17,2.2095,2.2215,2.206,2.206,2.206,61008000,AMZN
2005-08-18,2.194,2.195,2.1755,2.1865,2.1865,72086000,AMZN
2005-08-19,2.18,2.1885,2.1665,2.186,2.186,66478000,AMZN
2005-08-22,2.1805,2.2135,2.147,2.1885,2.1885,107482000,AMZN
2005-08-23,2.187,2.1985,2.161,2.171,2.171,70354000,AMZN
2005-08-24,2.166,2.166,2.1135,2.1185,2.1185,117438000,AMZN
2005-08-25,2.127,2.14,2.104,2.1155,2.1155,61844000,AMZN
2005-08-26,2.115,2.1315,2.113,2.1185,2.1185,57214000,AMZN
2005-08-29,2.0955,2.15,2.0955,2.1395,2.1395,73078000,AMZN
2005-08-30,2.1195,2.1355,2.098,2.1245,2.1245,77484000,AMZN
2005-08-31,2.122,2.1405,2.102,2.135,2.135,67384000,AMZN
2005-09-01,2.126,2.1485,2.0875,2.092,2.092,88580000,AMZN
2005-09-02,2.1,2.1025,2.052,2.0755,2.0755,80542000,AMZN
2005-09-06,2.0775,2.1825,2.0755,2.181,2.181,158796000,AMZN
2005-09-07,2.175,2.215,2.1725,2.1865,2.1865,122830000,AMZN
2005-09-08,2.1725,2.1745,2.1415,2.148,2.148,77684000,AMZN
2005-09-09,2.1495,2.16,2.1405,2.1475,2.1475,65774000,AMZN
2005-09-12,2.136,2.248,2.1345,2.225,2.225,175588000,AMZN
2005-09-13,2.2085,2.219,2.172,2.1965,2.1965,90104000,AMZN
2005-09-14,2.194,2.2365,2.141,2.155,2.155,126360000,AMZN
2005-09-15,2.16,2.1795,2.1325,2.1355,2.1355,91758000,AMZN
2005-09-16,2.14,2.146,2.106,2.14,2.14,82234000,AMZN
2005-09-19,2.1315,2.1715,2.1085,2.1375,2.1375,68806000,AMZN
2005-09-20,2.1325,2.1505,2.0885,2.0935,2.0935,69440000,AMZN
2005-09-21,2.0925,2.132,2.0625,2.0625,2.0625,106276000,AMZN
2005-09-22,2.06,2.1135,2.025,2.104,2.104,116760000,AMZN
2005-09-23,2.0985,2.131,2.0775,2.1095,2.1095,62908000,AMZN
2005-09-26,2.1225,2.171,2.12,2.167,2.167,112328000,AMZN
2005-09-27,2.163,2.1865,2.141,2.158,2.158,83470000,AMZN
2005-09-28,2.1625,2.187,2.1495,2.1685,2.1685,64794000,AMZN
2005-09-29,2.169,2.24,2.1565,2.2395,2.2395,127856000,AMZN
2005-09-30,2.2325,2.292,2.23,2.265,2.265,121120000,AMZN
